,sku,reference_interne_magasin,name,status,on_selection,unite_prix,prix_public,short_description,poids_portion,nbre_portion,price,prix_kilo_site,tax_class_id,marge_arriere,cost,image,small_image,thumbnail,_product_websites,commercant,,,categories,saisonnalite,producteur,lien_producteur,origine,labels_produits,produit_biologique,description,suggestion_utilisation,conseil_commercant,poids_par_pers,weight,notes_com,meta_title,meta_description,us_skus,re_skus,cs_skus
,BDM17-AGN-1259,84,Poitrine d'Agneau,Activé,,kg,9.95 €,1 portion de 500g environ,0.500,1,4.98 €,9.95 €/kg,5,0.2,3.77 €,BDM17-poitrineagneau.jpg,BDM17-poitrineagneau.jpg,BDM17-poitrineagneau.jpg,petitcommis_batignolles,Boucherie des Moines,Agneau,,Mon Boucher/Boucherie des Moines/Agneau;;Mon Boucher/Boucherie des Moines/Tous,Toute l'année,,,France Sisteron,Sisteron Label Rouge,Non,"La poitrine d'agneau est la partie basse du corps de l'animal. C'est un morceau riche en os et en cartilages, composé des muscles de l'abdomen. Peu coûteux mais très goûteux, pour de délicieux plats à mijoter d'hiver, il est proposé entier et désossé pour être farci, ou en morceaux avec ou sans os pour les braisés, les sautés et les ragoûts.",,,0.250,0.500,Toute l'année,Poitrine d'Agneau,"La poitrine d'agneau est la partie basse du corps de l'animal. C'est un morceau riche en os et en cartilages, composé des muscles de l'abdomen. Peu coûteux mais très goûteux, pour de délicieux plats à mijoter d'hiver, il est proposé entier et désossé pour être farci, ou en morceaux avec ou sans os p",DAN17-AGN-208,"re::^CDV,re::^MPB17-ARO",
,BDM17-AGN-1144,85,Epigramme d'Agneau,0,,kg,19.95 €,,,1,0.00 €,#DIV/0!,5,0.2,0.00 €,,,,petitcommis_batignolles,Boucherie des Moines,Agneau,,Mon Boucher/Boucherie des Moines/Agneau;;Mon Boucher/Boucherie des Moines/Tous,,,,France Sisteron,Sisteron Label Rouge,Non,"La poitrine d'agneau est la partie basse du corps de l'animal. C'est un morceau riche en os et en cartilages, composé des muscles de l'abdomen. Peu coûteux mais très goûteux, pour de délicieux plats à mijoter d'hiver, il est proposé entier et désossé pour être farci, ou en morceaux avec ou sans os pour les braisés, les sautés et les ragoûts.",,,0.250,0.000,Non dispo lors du relevé,Epigramme d'Agneau,"La poitrine d'agneau est la partie basse du corps de l'animal. C'est un morceau riche en os et en cartilages, composé des muscles de l'abdomen. Peu coûteux mais très goûteux, pour de délicieux plats à mijoter d'hiver, il est proposé entier et désossé pour être farci, ou en morceaux avec ou sans os p",DAN17-AGN-210,"re::^CDV,re::^MPB17-ARO",
,BDM17-AGN-1137,86,Épaule d'agneau avec os,0,,kg,18.95 €,1 épaule de 2 kg environ,2.000,1,37.90 €,18.95 €/kg,5,0.2,28.74 €,,,,petitcommis_batignolles,Boucherie des Moines,Agneau,,Mon Boucher/Boucherie des Moines/Agneau;;Mon Boucher/Boucherie des Moines/Tous,Toute l'année,,,France Sisteron,Sisteron Label Rouge,Non,"L’épaule d’agneau peut se faire griller, pour une saveur incomparable.","Elles sont faciles à préparer, quelques minutes de cuisson leur suffisent et les légumes de saison les accompagnent de leur couleur de leur parfum.",,0.230,2.000,Toute l'année,Épaule d'agneau avec os,"L’épaule d’agneau peut se faire griller, pour une saveur incomparable.",,"re::^CDV,re::^MPB17-ARO",
,BDM17-AGN-1140,86,Épaule d'agneau façon gigot (semi désossé),Activé,,kg,18.95 €,"1 épaule de 1,8kg environ",1.800,1,34.11 €,18.95 €/kg,5,0.2,25.87 €,,,,petitcommis_batignolles,Boucherie des Moines,Agneau,,Mon Boucher/Boucherie des Moines/Agneau;;Mon Boucher/Boucherie des Moines/Tous,Toute l'année,,,France Sisteron,Sisteron Label Rouge,Non,"L’épaule d’agneau peut se faire griller, pour une saveur incomparable.","Elles sont faciles à préparer, quelques minutes de cuisson leur suffisent et les légumes de saison les accompagnent de leur couleur de leur parfum.",Pour 4/5 personnes,0.230,1.800,Toute l'année,Épaule d'agneau façon gigot (semi désossé),"L’épaule d’agneau peut se faire griller, pour une saveur incomparable.",,"re::^CDV,re::^MPB17-ARO",
,BDM17-AGN-1180,87,Gigot d'agneau entier,Activé,,kg,22.00 €,"1 gigot de 3,4 kg environ",3.400,1,74.80 €,22 €/kg,5,0.2,56.72 €,,,,petitcommis_batignolles,Boucherie des Moines,Agneau,,Mon Boucher/Boucherie des Moines/Agneau;;Mon Boucher/Boucherie des Moines/Tous,Toute l'année,,,France Sisteron,Sisteron Label Rouge,Non,"Le gigot, symbole gourmand des Français, pour un plaisir partagé en grande famille, passe en mode solo : coupé en tranche ou en pavé bien épais et juste grillé ou poêlé, il permet de s’en régaler et d’apprécier sa belle jutosité et sa tendreté sans avoir à attendre le repas qui réunira suffisamment de personnes ! Le gigot entier se compose du gigot raccourci et de la selle, partie haute de la hanche","Une petite sauce pour napper, un accompagnement simple ou original font du gigot à griller une viande du quotidien.",,0.250,3.400,Toute l'année,Gigot d'agneau entier,"Le gigot, symbole gourmand des Français, pour un plaisir partagé en grande famille, passe en mode solo : coupé en tranche ou en pavé bien épais et juste grillé ou poêlé, il permet de s’en régaler et d’apprécier sa belle jutosité et sa tendreté sans avoir à attendre le repas qui réunira suffisamment ",,"re::^CDV,re::^MPB17-ARO",
,BDM17-AGN-1181,88,Gigot d'agneau raccourci,Activé,,kg,24.95 €,"1 gigot de 1,5kg environ",1.500,1,37.43 €,24.95 €/kg,5,0.2,28.38 €,,,,petitcommis_batignolles,Boucherie des Moines,Agneau,,Mon Boucher/Boucherie des Moines/Agneau;;Mon Boucher/Boucherie des Moines/Tous,Toute l'année,,,France Sisteron,Sisteron Label Rouge,Non,"Le gigot, symbole gourmand des Français, pour un plaisir partagé en grande famille, passe en mode solo : coupé en tranche ou en pavé bien épais et juste grillé ou poêlé, il permet de s’en régaler et d’apprécier sa belle jutosité et sa tendreté sans avoir à attendre le repas qui réunira suffisamment de personnes !",,,0.250,1.500,Toute l'année,Gigot d'agneau raccourci,"Le gigot, symbole gourmand des Français, pour un plaisir partagé en grande famille, passe en mode solo : coupé en tranche ou en pavé bien épais et juste grillé ou poêlé, il permet de s’en régaler et d’apprécier sa belle jutosité et sa tendreté sans avoir à attendre le repas qui réunira suffisamment ",,"re::^CDV,re::^MPB17-ARO",
,BDM17-AGN-1346,89,Souris d'agneau,Activé,,kg,21.95 €,1 souris de 450g environ,0.450,1,9.88 €,21.95 €/kg,5,0.2,7.49 €,sourisagneau.jpg,sourisagneau.jpg,sourisagneau.jpg,petitcommis_batignolles,Boucherie des Moines,Agneau,,Mon Boucher/Boucherie des Moines/Agneau;;Mon Boucher/Boucherie des Moines/Tous,Toute l'année,,,France Sisteron,Sisteron Label Rouge,Non,"La souris d'agneau est un morceau situé sous le gigot, en bas de la cuisse arrière. La forme ovale de ce muscle explique la dénomination de « souris ». La chair en est moelleuse et se cuisine en sauce ou en rôti.",,,,0.450,Toute l'année,Souris d'agneau,"La souris d'agneau est un morceau situé sous le gigot, en bas de la cuisse arrière. La forme ovale de ce muscle explique la dénomination de « souris ». La chair en est moelleuse et se cuisine en sauce ou en rôti.",,"re::^CDV,re::^MPB17-ARO",
,BDM17-AGN-1344,90,Selle sans os agneau,0,,kg,32.95 €,,,1,0.00 €,#DIV/0!,5,0.2,0.00 €,,,,petitcommis_batignolles,Boucherie des Moines,Agneau,,Mon Boucher/Boucherie des Moines/Agneau;;Mon Boucher/Boucherie des Moines/Tous,,,,France Sisteron,Sisteron Label Rouge,Non,"La poitrine d'agneau est la partie basse du corps de l'animal. C'est un morceau riche en os et en cartilages, composé des muscles de l'abdomen. Peu coûteux mais très goûteux, pour de délicieux plats à mijoter d'hiver, il est proposé entier et désossé pour être farci, ou en morceaux avec ou sans os pour les braisés, les sautés et les ragoûts.",,,0.250,0.000,Non dispo lors du relevé,Selle sans os agneau,"La poitrine d'agneau est la partie basse du corps de l'animal. C'est un morceau riche en os et en cartilages, composé des muscles de l'abdomen. Peu coûteux mais très goûteux, pour de délicieux plats à mijoter d'hiver, il est proposé entier et désossé pour être farci, ou en morceaux avec ou sans os p",,"re::^CDV,re::^MPB17-ARO",
,BDM17-AGN-1366,91,Tranche de gigot d'agneau sans os,Activé,,kg,32.95 €,1 tranche de 160g  environ,0.160,1,5.27 €,32.95 €/kg,5,0.2,4.00 €,gigot_agneau.jpg,gigot_agneau.jpg,gigot_agneau.jpg,petitcommis_batignolles,Boucherie des Moines,Agneau,,Mon Boucher/Boucherie des Moines/Agneau;;Mon Boucher/Boucherie des Moines/Tous,Toute l'année,,,France Sisteron,Sisteron Label Rouge,Non,"Le gigot, symbole gourmand des Français, pour un plaisir partagé en grande famille, passe en mode solo : coupé en tranche ou en pavé bien épais et juste grillé ou poêlé, il permet de s’en régaler et d’apprécier sa belle jutosité et sa tendreté sans avoir à attendre le repas qui réunira suffisamment de personnes !",,,0.160,0.160,Toute l'année,Tranche de gigot d'agneau sans os,"Le gigot, symbole gourmand des Français, pour un plaisir partagé en grande famille, passe en mode solo : coupé en tranche ou en pavé bien épais et juste grillé ou poêlé, il permet de s’en régaler et d’apprécier sa belle jutosité et sa tendreté sans avoir à attendre le repas qui réunira suffisamment ",,"re::^CDV,re::^MPB17-ARO",
,BDM17-AGN-1139,92,Epaule d'agneau désossé,0,,kg,24.95 €,1 épaule,1.000,1,24.95 €,24.95 €/kg,5,0.2,18.92 €,,,,petitcommis_batignolles,Boucherie des Moines,Agneau,,Mon Boucher/Boucherie des Moines/Agneau;;Mon Boucher/Boucherie des Moines/Tous,,,,France Sisteron,Sisteron Label Rouge,Non,"L’épaule d’agneau peut se faire griller, pour une saveur incomparable.","Elles sont faciles à préparer, quelques minutes de cuisson leur suffisent et les légumes de saison les accompagnent de leur couleur de leur parfum.",,0.200,1.000,Fréquent,Epaule d'agneau désossé,"L’épaule d’agneau peut se faire griller, pour une saveur incomparable.",,"re::^CDV,re::^MPB17-ARO",
,BDM17-AGN-1133,93,Ensemble pour navarin ou tajine (collier et poitrine d'agneau détaillé),Activé,,kg,20.00 €,1 ensemble de 800g environ,0.800,1,16.00 €,20 €/kg,5,0.2,12.13 €,navarin.jpg,navarin.jpg,navarin.jpg,petitcommis_batignolles,Boucherie des Moines,Agneau,,Mon Boucher/Boucherie des Moines/Agneau;;Mon Boucher/Boucherie des Moines/Tous,,,,France Sisteron,Sisteron Label Rouge,Non,,,,0.000,0.800,,Ensemble pour navarin ou tajine (collier et poitrine d'agneau détaillé),,,"re::^CDV,re::^MPB17-ARO",
,BDM17-AGN-1289,94,Rognons d'agneau,Activé,,pièce,0.80 €,5 pièces,,5,4.00 €,0.8 €/pièce,5,0.2,3.03 €,BDM17-rogonagneau.jpg,BDM17-rogonagneau.jpg,BDM17-rogonagneau.jpg,petitcommis_batignolles,Boucherie des Moines,Agneau,,Mon Boucher/Boucherie des Moines/Agneau;;Mon Boucher/Boucherie des Moines/Tous,Toute l'année,,,France Sisteron,Sisteron Label Rouge,Non,"La côte offre une viande moelleuse et savoureuse. Les côtes premières, au nombre de quatre également, sont formées d’une belle noix de chair, entourées d’un peu de graisse, et elles possèdent un long manche. Une côte première bien préparée se présente comme une nervure de voûte gothique.","Une côte à griller, tout simplement. Pour apprécier toute sa jutosité et sa tendreté, préférer une cuisson « rosé » ou « à point ».","Les côtes d’agneau ne se conservent pas plus de deux jours au réfrigérateur, dans sa partie la plus froide.",,0.000,Toute l'année,Rognons d'agneau,"La côte offre une viande moelleuse et savoureuse. Les côtes premières, au nombre de quatre également, sont formées d’une belle noix de chair, entourées d’un peu de graisse, et elles possèdent un long manche. Une côte première bien préparée se présente comme une nervure de voûte gothique.",,"re::^CDV,re::^MPB17-ARO",
,BDM17-CHA-1219,95,Merguez x2,Activé,,kg,12.95 €,2 saucisses de 80g chacune environ,0.080,2,2.07 €,12.95 €/kg,5,0.2,1.57 €,merguez.jpg,merguez.jpg,merguez.jpg,petitcommis_batignolles,Boucherie des Moines,Charcuterie,Charcuterie crue transformée sur place,Mon Boucher/Boucherie des Moines/Charcuterie;;Mon Boucher/Boucherie des Moines/Tous,Toute l'année,,,France,Maison,Non,Boeuf et Agneau,,,0.000,0.160,Toute l'année,Merguez x2,Boeuf et Agneau,DAN17-SAU-402,"re::^CDV,re::^MPB17-ARO",
,BDM17-POR-1073,96,Chorizo à cuire,Activé,,kg,12.90 €,1 chorizo à cuire de 180g environ,0.180,1,2.32 €,12.9 €/kg,5,0.2,1.76 €,chorizoacuire.jpg,chorizoacuire.jpg,chorizoacuire.jpg,petitcommis_batignolles,Boucherie des Moines,Porc,Charcuterie crue transformée sur place,Mon Boucher/Boucherie des Moines/Porc;;Mon Boucher/Boucherie des Moines/Tous,Toute l'année,,,France,Maison,Non,Boeuf,,,0.000,0.180,Toute l'année,Chorizo à cuire,Boeuf,,"re::^CDV,re::^MPB17-ARO",
,BDM17-AGN-1091,97,Côte d'agneau Promo,0,,kg,22.95 €,,,,0.00 €,#DIV/0!,5,0.2,0.00 €,,,,petitcommis_batignolles,Boucherie des Moines,Agneau,,Mon Boucher/Boucherie des Moines/Agneau;;Mon Boucher/Boucherie des Moines/Tous,,,,France Sisteron,Sisteron Label Rouge,Non,"A la suite des côtes découvertes, viennent quatre côtes secondes. La noisette de la côte seconde est aussi belle que celle de la côte première mais une bande un peu plus grasse s’étend le long du manche de la côte seconde.","Une côte à griller, tout simplement. Pour apprécier toute sa jutosité et sa tendreté, préférer une cuisson « rosé » ou « à point ».","Les côtes d’agneau ne se conservent pas plus de deux jours au réfrigérateur, dans sa partie la plus froide.",,0.000,Non dispo lors du relevé,Côte d'agneau Promo,"A la suite des côtes découvertes, viennent quatre côtes secondes. La noisette de la côte seconde est aussi belle que celle de la côte première mais une bande un peu plus grasse s’étend le long du manche de la côte seconde.",,"re::^CDV,re::^MPB17-ARO",
,BDM17-AGN-1059,98,Carré d'agneau,Activé,,kg,29.95 €,1 portion de 400g,0.400,1,11.98 €,29.95 €/kg,5,0.2,9.08 €,BDM17-carreagneau.jpg,BDM17-carreagneau.jpg,BDM17-carreagneau.jpg,petitcommis_batignolles,Boucherie des Moines,Agneau,,Mon Boucher/Boucherie des Moines/Agneau;;Mon Boucher/Boucherie des Moines/Tous,,,,France Sisteron,Sisteron Label Rouge,Non,,,"Les côtes d’agneau ne se conservent pas plus de deux jours au réfrigérateur, dans sa partie la plus froide.",0.250,0.400,Non dispo lors du relevé,Carré d'agneau,,,"re::^CDV,re::^MPB17-ARO",
,BDM17-POR-1236,99,Palette avec os,0,,kg,9.95 €,1 portion,0.260,1,2.59 €,9.95 €/kg,5,0.2,1.96 €,,,,petitcommis_batignolles,Boucherie des Moines,Porc,Porc cru frais,Mon Boucher/Boucherie des Moines/Porc;;Mon Boucher/Boucherie des Moines/Tous,Toute l'année,,,France,,Non,,,,0.000,0.260,Toute l'année,Palette avec os,,DAN17-POR-304,"re::^CDV,re::^MPB17-ARO",
,BDM17-POR-1370,100,Travers frais,Activé,,kg,14.90 €,1 portion de 500g environ,0.500,1,7.45 €,14.9 €/kg,5,0.2,5.65 €,traversporc.jpg,traversporc.jpg,traversporc.jpg,petitcommis_batignolles,Boucherie des Moines,Porc,Porc cru frais,Mon Boucher/Boucherie des Moines/Porc;;Mon Boucher/Boucherie des Moines/Tous,Toute l'année,,,France,,Non,"Le travers de porc est aussi appelé les « côtes levées ». La plus grande partie de la viande se trouve entre les os. C'est un morceau traditionnel de la choucroute. Il est aussi la vedette des barbecues : mariné puis grillé, il se déguste avec les doigts.",,,0.000,0.500,Toute l'année,Travers frais,"Le travers de porc est aussi appelé les « côtes levées ». La plus grande partie de la viande se trouve entre les os. C'est un morceau traditionnel de la choucroute. Il est aussi la vedette des barbecues : mariné puis grillé, il se déguste avec les doigts.",DAN17-POR-307,"re::^CDV,re::^MPB17-ARO",
,BDM17-POR-1099,101,Côte Echine,Activé,,kg,10.95 €,1 côte d'environ 200g,0.200,1,2.19 €,10.95 €/kg,5,0.2,1.66 €,BDM17-coteechine.jpg,BDM17-coteechine.jpg,BDM17-coteechine.jpg,petitcommis_batignolles,Boucherie des Moines,Porc,Porc cru frais,Mon Boucher/Boucherie des Moines/Porc;;Mon Boucher/Boucherie des Moines/Tous,Toute l'année,,,France,,Non,"L'échine est le morceau de la partie supérieure du cou. Sa viande est entrelardée, tendre et goûteuse. On peut en faire un rôti ou y couper des côtes savoureuses.",,,0.200,0.200,Toute l'année,Côte Echine,"L'échine est le morceau de la partie supérieure du cou. Sa viande est entrelardée, tendre et goûteuse. On peut en faire un rôti ou y couper des côtes savoureuses.","BDM17-POR-1098,DAN17-POR-302","re::^CDV,re::^MPB17-ARO",
,BDM17-POR-1093,102,Côte de Porc,Activé,,kg,10.90 €,1 côte de 200g environ,0.200,1,2.18 €,10.9 €/kg,5,0.2,1.65 €,cote_porc.jpg,cote_porc.jpg,cote_porc.jpg,petitcommis_batignolles,Boucherie des Moines,Porc,Porc cru frais,Mon Boucher/Boucherie des Moines/Porc;;Mon Boucher/Boucherie des Moines/Tous,Toute l'année,,,France,,Non,"Côtes de porc issu de l'échine, des côtes premières, secondes ou filet",,,0.200,0.200,Toute l'année,Côte de Porc,"Côtes de porc issu de l'échine, des côtes premières, secondes ou filet",,"re::^CDV,re::^MPB17-ARO",
,BDM17-POR-1106,102,Côte Première de porc,Activé,,kg,10.90 €,1 côte d'environ 200g,0.200,1,2.18 €,10.9 €/kg,5,0.2,1.65 €,BDM17-cotespremieres.jpg,BDM17-cotespremieres.jpg,BDM17-cotespremieres.jpg,petitcommis_batignolles,Boucherie des Moines,Porc,Porc cru frais,Mon Boucher/Boucherie des Moines/Porc;;Mon Boucher/Boucherie des Moines/Tous,Toute l'année,,,France,,Non,"La côte première, comme la côte seconde, offre une belle noix de viande et un os à manche.",,,0.200,0.200,Toute l'année,Côte Première de porc,"La côte première, comme la côte seconde, offre une belle noix de viande et un os à manche.",DAN17-POR-303,"re::^CDV,re::^MPB17-ARO",
,BDM17-POR-1110,102,Côte Seconde de porc,0,,kg,10.90 €,1 côte de 200g,0.200,1,2.18 €,10.9 €/kg,5,0.2,1.65 €,,,,petitcommis_batignolles,Boucherie des Moines,Porc,Porc cru frais,Mon Boucher/Boucherie des Moines/Porc;;Mon Boucher/Boucherie des Moines/Tous,Toute l'année,,,France,,Non,Les côtes secondes sont celles fournies par l'échine. Leur chair est plus moelleuse car largement entrelardée.,,,0.200,0.200,Toute l'année,Côte Seconde de porc,Les côtes secondes sont celles fournies par l'échine. Leur chair est plus moelleuse car largement entrelardée.,,"re::^CDV,re::^MPB17-ARO",
