overwrite,rootcat,parent,level,id,name,thumb,full,estcom_commercant,is_active,meta_title,description,meta_description,is_clickable,include_in_menu,show_in_navigation,show_age_popup,display_mode,landing_page,menu_bg_color,menu_text_color,menu_template,menu_main_static_block,menu_static_block1,product_count
0,2,Bouteille,3,1201,Fermé du 3 au 6 Janvier,,,,0,Bouteille - Fermé du 3 au 6 Janvier,Votre commerçant est fermé jusqu'au 6 janvier,,0,1,,0,PRODUCTS,,,,,,,0
0,417,La cave du marché Saint-Martin,3,1202,Fermé du 3 au 6 Janvier,,,,0,La cave du marché Saint-Martin - Fermé du 3 au 6 Janvier,,,0,1,,0,PRODUCTS,,,,,,,0
0,417,Fromagerie Bouvet,3,1203,Fermé du 3 au 6 Janvier,,,,0,Fromagerie Bouvet - Fermé du 3 au 6 Janvier,,,0,1,,0,PRODUCTS,,,,,,,0
0,1013,Boucher,2,1205,Cuts,thumbnail_22_.jpg,full_21_.jpg,70,1,Boucher - Cuts,"</p>C’est l’histoire d’un financier qui voulait devenir boucher ! Parti découvrir l’Argentine avec son épouse, Amaury décide de changer de vie professionnelle et de faire connaître au plus grand nombre la viande de qualité savourée lors de son voyage. </p>

Dans la boucherie CUTS, on choisit ses éleveurs pour leur très haut niveau d’exigence : le soin apporté à la race, à l'alimentation animale, au mode d’élevage, aux appellations et au bien-être animal.

De véritables passionnés vous accueillent et vous conseillent sur la cuisson des pièces - présentées sous vide pour une conservation optimale - et sur l'ensemble des produits de qualité pour un repas convivial : vins, sauces, condiments et accessoires. </p>

La goûter, c’est l’adopter ! Comme tous les clients déjà addict, vous ne pourrez plus vous passer de la qualité de cette boucherie...</a> </p>",,1,1,,0,PRODUCTS,,,,template2,main_block_cut16,,81
0,1013,Cuts,3,1206,Viande,boeuf_11.jpg,boeuf_25.jpg,,1,Cuts - Viande,,,1,1,,0,PRODUCTS,,,,,,,24
0,1013,Cuts,3,1207,Tous les produits,Tous_56.jpg,Tous_57.jpg,,1,Cuts - Tous les produits,,,1,0,,0,PRODUCTS,,,,,,,81
0,1013,Cuts,3,1209,Charcuterie,Charcuterie_17.jpg,Charcuterie_18.jpg,,1,Cuts - Charcuterie,,,1,1,,0,PRODUCTS,,,,,,,16
0,1013,Cuts,3,1211,Epicerie fine,conserves_32.jpg,conserves_31.jpg,,1,Cuts - Epicerie fine,,,1,1,,0,PRODUCTS,,,,,,,41
0,751,Fromager,2,1224,La Maison de la Mozzarella,thumbnail-merchant_1__5.jpg,full-merchant_6.jpg,70,1,Fromager - La Maison de la Mozzarella,"<p>Les frères Rosa sont deux italiens passionnés de gastronomie et de… Mozzarella ! Pour mettre en valeur ce fromage à pâte filée, véritable star en Italie, ils ont ouvert l’unique atelier de fabrication de mozza fraîche à Paris.</p>
<p>Elle se déguste nature, fumée ou des versions plus surprenantes et tous les fromages proposés sont des produits entièrement naturels. Le petit secret de fabrication réside dans la cuisson ainsi que dans l’origine du lait : la mozzarella est fabriquée à partir de lait de bufflesse italienne, en arrivage quotidien depuis Salerne. </p>",,1,1,,0,PRODUCTS,,,,template2,main_block_lmm15,,36
0,751,La Maison de la Mozzarella,3,1225,Tous les produits,Tous_58.jpg,Tous_59.jpg,,1,La Maison de la Mozzarella - Tous les produits,,,1,1,,0,PRODUCTS,,,,,,,36
0,751,La Maison de la Mozzarella,3,1226,Fromages,full_9__1.jpg,full_9_.jpg,,1,La Maison de la Mozzarella - Fromages,,,1,1,,0,PRODUCTS,,,,,,,18
0,751,Epicerie ,2,1237,La maison de la Mozzarella,thumbnail-merchant_1__5.jpg,full-merchant_6.jpg,70,1,Epicerie  - La maison de la Mozzarella,,,0,1,,0,PRODUCTS,,,,template2,,,18
0,751,La maison de la Mozzarella,3,1238,Boissons,thumbnail_10__7.jpg,full_10__6.jpg,,1,La maison de la Mozzarella - Boissons,,,1,1,,0,PRODUCTS,,,,,,,5
0,751,La maison de la Mozzarella,3,1239,Huile d'olive,thumbnail_11_.jpg,full_11_.jpg,,1,La maison de la Mozzarella - Huile d'olive,,,1,1,,0,PRODUCTS,,,,,,,5
0,751,La maison de la Mozzarella,3,1240,Légumes à l'huile,thumbnail_12_.jpg,full_12_.jpg,,1,La maison de la Mozzarella - Légumes à l'huile,,,1,1,,0,PRODUCTS,,,,,,,8
0,751,La Maison de la Mozzarella,3,1241,Epicerie Fine,sauceetcoulis_8.jpg,sauceetcoulis_9.jpg,,1,La Maison de la Mozzarella - Epicerie Fine,,,1,1,,0,PRODUCTS,,,,,,,18
0,1281,Boucher,2,1290,Boucherie Pernety,thumbnail_7__1.jpg,full_6__1.jpg,70,1,Boucher - Boucherie Pernety,"<p>C’est au cœur du 14ème arrondissement qu’Olivier Bellossat, un passionné de bonne viande, vous invite à goûter aux saveurs authentiques de sa boucherie. Une boucherie de quartier chaleureuse dans laquelle Olivier connaît bon nombre d’habitués. Son credo : faire plaisir à ses clients en leur donnant les meilleurs conseils pour leurs repas carnivores !</p>
<p>Une partie traiteur propose également de belles paupiettes et tomates farcies maison qu’il ne reste plus qu’à cuire et à déguster.</p>","C’est au cœur du 14ème arrondissement qu’Olivier Bellossat, un passionné de bonne viande, vous invite à goûter aux saveurs authentiques de sa boucherie. Une boucherie de quartier chaleureuse dans laquelle Olivier connaît bon nombre d’habitués. Son credo : faire plaisir à ses clients en leur donnant les meilleurs conseils pour leurs repas carnivores ! Une partie traiteur propose également de belles paupiettes et tomates farcies maison qu’il ne reste plus qu’à cuire et à déguster.
",1,1,,0,PRODUCTS,,,,template2,main-block-boucherie-pernety,,110
0,1281,Boulanger,2,1291,Le Pain Au Naturel,thumbnail_10__8.jpg,full_8__2.jpg,70,1,Boulanger - Le Pain Au Naturel,"<p>Créée dans les années 90, la Maison Moisan est une véritable institution du pain Bio à Paris. Elle vous propose de redécouvrir le goût du pain, entièrement naturel. Sa marque de fabrique repose sur la maîtrise des fermentations longues et des levains naturels, sources d’arômes et gages d’une bonne conservation des pains. 
Ainsi, croquer dans un pain Moisan, c’est renouer avec le plaisir d’un pain odorant, croustillant et savoureux, réalisé avec des produits issus de l’agriculture biologique, source d’équilibre et de santé.</p>","Créée dans les années 90, la Maison Moisan est une véritable institution du pain Bio à Paris. Elle vous propose de redécouvrir le goût du pain, entièrement naturel. Sa marque de fabrique repose sur la maîtrise des fermentations longues et des levains naturels, sources d’arômes et gages d’une bonne conservation des pains. 
Ainsi, croquer dans un pain Moisan, c’est renouer avec le plaisir d’un pain odorant, croustillant et savoureux, réalisé avec des produits issus de l’agriculture biologique, source d’équilibre et de santé.",1,1,,0,PRODUCTS,,,,template2,main-block-le-pain-au-naturel,,28
0,1281,Caviste,2,1292,A l'ombre d'un bouchon,DSC_0044_thumb.JPG,full_5__2.jpg,70,1,Caviste - A l'ombre d'un bouchon,"<p>A l’ombre du bouchon est un véritable temple de la bouteille tenu par Daley, un caviste passionné à l’accent so British. Vous trouverez donc ici de bonnes bières anglaises mais aussi des boissons venant du monde entier, en plus des traditionnels vins français d’excellente qualité of course.</p>
<p>Loin d’une simple cave, A l’ombre du bouchon est un espace convivial où vous serez reçus chaleureusement que vous soyez un oenologue confirmé ou un novice du tire-bouchon ! Profitez-en pour participer aux nombreuses dégustations de vins ou de champagnes et découvrir de nouveaux horizons viticoles.</p>
","A l’ombre du bouchon est un véritable temple de la bouteille tenu par Daley, un caviste passionné à l’accent so British. Vous trouverez donc ici de bonnes bières anglaises mais aussi des boissons venant du monde entier, en plus des traditionnels vins français d’excellente qualité of course. Loin d’une simple cave, A l’ombre du bouchon est un espace convivial où vous serez reçus chaleureusement que vous soyez un oenologue confirmé ou un novice du tire-bouchon ! Profitez-en pour participer aux nombreuses dégustations de vins ou de champagnes et découvrir de nouveaux horizons viticoles.
",1,1,,0,PRODUCTS,,,,template2,main-block-a-l-ombre-d-un-bouchon,,34
0,1281,Primeur,2,1293,Primeur de Gama,thumbnail_8__1.jpg,full_3__5.jpg,70,1,Primeur - Primeur de Gama,"<p>Chez le primeur de Gama vous êtes toujours accueillis avec le sourire ! Bien que de taille modeste, la boutique propose une sélection de produits de qualité et déborde et légumes rares et atypiques. Situé au coeur du 14ème arrondissement de Paris, ce primeur vous facilite vos courses avec un étal dédié aux fruits et légumes de saison. Vous pouvez d’ailleurs les déguster directement en soupe car chaque jour une soupe maison est proposée, pour notre plus grand bonheur.</p>
","Chez le primeur de Gama vous êtes toujours accueillis avec le sourire ! Bien que de taille modeste, la boutique propose une sélection de produits de qualité et déborde et légumes rares et atypiques. Situé au coeur du 14ème arrondissement de Paris, ce primeur vous facilite vos courses avec un étal dédié aux fruits et légumes de saison. Vous pouvez d’ailleurs les déguster directement en soupe car chaque jour une soupe maison est proposée, pour notre plus grand bonheur.",1,1,,0,PRODUCTS,,,,template3,main-block-primeur-de-gama,,294
0,1281,Poissonnier,2,1294,Poissonnerie L'Argonaute,thumbnail_9__1.jpg,full_7__1.jpg,70,1,Poissonnier - Poissonnerie L'Argonaute,"<p>La poissonnerie L’Argonaute est tenue depuis de nombreuses années par un couple de passionnés, Laurence et Eric Mordellet. C’est une des poissonneries incontournables du 14ème arrondissement où l’on peut trouver des poissons fins, coquillages et crustacés en provenance directe des meilleurs producteurs et mareyeurs français.</p>
<p>Leur passion du poisson ne s’arrête pas là ! Chaque week-end vous pouvez savourer de délicieux plats cuisinés maison et d’autres produits traiteur raviront vos papilles. Besoin de conseil ? Jean est à votre écoute et vous prodigue les meilleurs conseils pour la préparation de vos repas ou de vos réceptions.</p>","La poissonnerie L’Argonaute est tenue depuis de nombreuses années par un couple de passionnés, Laurence et Eric Mordellet. C’est une des poissonneries incontournables du 14ème arrondissement où l’on peut trouver des poissons fins, coquillages et crustacés en provenance directe des meilleurs producteurs et mareyeurs français. Leur passion du poisson ne s’arrête pas là ! Chaque week-end vous pouvez savourer de délicieux plats cuisinés maison et d’autres produits traiteur raviront vos papilles. Besoin de conseil ? Jean est à votre écoute et vous prodigue les meilleurs conseils pour la préparation de vos repas ou de vos réceptions.",1,1,,0,PRODUCTS,,,,template3,main-block-poissonnerie-l-argonaute,,56
0,1281,Boucherie Pernety,3,1295,Tous les produits,Tous_68.jpg,Tous_69.jpg,,1,Boucherie Pernety - Tous les produits,,,1,1,,0,PRODUCTS,,,,,,,110
0,1281,Boucherie Pernety,3,1296,Charcuterie,Charcuterie_21.jpg,Charcuterie_22.jpg,,1,Boucherie Pernety - Charcuterie,,,1,1,,0,PRODUCTS,,,,,,,32
0,1281,Boucherie Pernety,3,1297,Traiteur,traiteur_9.jpg,traiteur_8.jpg,,1,Boucherie Pernety - Traiteur,,,1,1,,0,PRODUCTS,,,,,,,29
0,1281,Boucherie Pernety,3,1298,Viande,boeuf_13.jpg,boeuf_14.jpg,,1,Boucherie Pernety - Viande,,,1,1,,0,PRODUCTS,,,,,,,49
0,1281,Le Pain Au Naturel,3,1299,Tous les produits,Tous_72.jpg,Tous_73.jpg,,1,Le Pain Au Naturel - Tous les produits,,,1,1,,0,PRODUCTS,,,,,,,28
0,1281,Le Pain Au Naturel,3,1300,Pains,painstradis_8.jpg,painstradis_9.jpg,,1,Le Pain Au Naturel - Pains,,,1,1,,0,PRODUCTS,,,,,,,19
0,1281,Le Pain Au Naturel,3,1301,Viennoiseries & douceurs sucrées,viennoiserie_10.jpg,viennoiserie_11.jpg,,1,Le Pain Au Naturel - Viennoiseries & douceurs sucrées,,,1,1,,0,PRODUCTS,,,,,,,9
0,1281,A l'ombre d'un bouchon,3,1302,Tous les produits,coffrets_15.jpg,coffrets_14.jpg,,1,A l'ombre d'un bouchon - Tous les produits,,,1,1,,0,PRODUCTS,,,,,,,34
0,1281,A l'ombre d'un bouchon,3,1303,Par type de boissons,tous_41.jpg,tous_40.jpg,,1,A l'ombre d'un bouchon - Par type de boissons,,,1,1,,0,PRODUCTS,,,,,,,34
0,1281,A l'ombre d'un bouchon,3,1305,Par région,full_3__4.jpg,full_3__3.jpg,,1,A l'ombre d'un bouchon - Par région,,,1,1,,0,PRODUCTS,,,,,,,30
0,1281,A l'ombre d'un bouchon,3,1308,Par couleur,autres_18.jpg,autres_19.jpg,,1,A l'ombre d'un bouchon - Par couleur,,,1,1,,0,PRODUCTS,,,,,,,25
0,1281,Poissonnerie L'Argonaute,3,1319,Traiteur,platprepares_22.jpg,platprepares_23.jpg,,1,Poissonnerie L'Argonaute - Traiteur,,,1,1,,0,PRODUCTS,,,,,,,11
0,1281,Poissonnerie L'Argonaute,3,1320,Tous les produits,Tous_70.jpg,Tous_71.jpg,,1,Poissonnerie L'Argonaute - Tous les produits,,,1,1,,0,PRODUCTS,,,,,,,56
0,1281,Traiteur,2,1321,Poissonnerie L'Argonaute,thumbnail_9__3.jpg,full_7__3.jpg,70,1,Traiteur - Poissonnerie L'Argonaute,,,1,1,,0,PRODUCTS,,,,template2,,,11
0,1281,Poissonnerie L'Argonaute,3,1322,Plats préparés,platprepares_29.jpg,platprepares_28.jpg,,1,Poissonnerie L'Argonaute - Plats préparés,,,1,1,,0,PRODUCTS,,,,,,,11
0,1281,Poissonnerie L'Argonaute,3,1323,Poissons,poissons_15.jpg,poissons_16.jpg,,1,Poissonnerie L'Argonaute - Poissons,,,1,1,,0,PRODUCTS,,,,,,,22
0,1281,Epicerie ,2,1326,Poissonnerie L'Argonaute,thumbnail_9__2.jpg,full_7__2.jpg,70,1,Epicerie  - Poissonnerie L'Argonaute,,,1,1,,0,PRODUCTS,,,,template2,,,11
0,1281,Poissonnerie L'Argonaute,3,1327,Sauces,conserves_41.jpg,conserves_40.jpg,,0,Poissonnerie L'Argonaute - Sauces,,,1,1,,0,PRODUCTS,,,,,,,0
0,1281,Poissonnerie L'Argonaute,3,1329,Taramas & Tartinades,thumbnail-merchant_4__1.jpg,thumbnail-merchant_4_.jpg,,0,Poissonnerie L'Argonaute - Taramas & Tartinades,,,1,1,,0,PRODUCTS,,,,,,,0
0,1281,Poissonnerie L'Argonaute,3,1333,Bocaux & Conserves,conserves_42.jpg,,,0,Poissonnerie L'Argonaute - Bocaux & Conserves,,,1,1,,0,PRODUCTS,,,,,,,0
0,1281,Poissonnerie L'Argonaute,3,1334,Crustacés,crustaces_13.jpg,crustaces_14.jpg,,1,Poissonnerie L'Argonaute - Crustacés,,,1,1,,0,PRODUCTS,,,,,,,4
0,1281,Poissonnerie L'Argonaute,3,1335,Huîtres & Coquillages,coquillages_10.jpg,coquillages_11.jpg,,1,Poissonnerie L'Argonaute - Huîtres & Coquillages,,,1,1,,0,PRODUCTS,,,,,,,7
0,1281,Primeur de Gama,3,1337,Tous les produits,tous_39.jpg,tous_38.jpg,,1,Primeur de Gama - Tous les produits,,,0,0,,0,PRODUCTS,,,,,,,294
0,1281,Primeur de Gama,3,1338,Tous les fruits,fruits_12.jpg,fruits_13.jpg,,1,Primeur de Gama - Tous les fruits,,,1,1,,0,PRODUCTS,,,,,,,100
0,1281,Epicerie ,2,1341,Primeur de Gama,thumbnail_8__2.jpg,full_3__6.jpg,70,0,Epicerie  - Primeur de Gama,,,1,1,,0,PRODUCTS,,,,template2,,,0
0,1281,Primeur de Gama,3,1342,Fruits et légumes secs,fruitssecs_13.jpg,fruitssecs_12.jpg,,0,Primeur de Gama - Fruits et légumes secs,,,1,1,,0,PRODUCTS,,,,,,,0
0,1281,Primeur de Gama,3,1343,Tous les légumes,legume_11.jpg,legume_10.jpg,,1,Primeur de Gama - Tous les légumes,,,1,1,,0,PRODUCTS,,,,,,,160
0,1281,Primeur de Gama,3,1349,Epices & Aromates,aromate_20.jpg,aromate_19.jpg,,0,Primeur de Gama - Epices & Aromates,,,1,1,,0,PRODUCTS,,,,,,,0
0,1013,Fromagerie Lillo,3,1368,Panier Raclette,fondueraclette_8.jpg,fondueraclette_9.jpg,,1,Fromagerie Lillo - Panier Raclette,Quantité initiale pour deux personnes,,1,0,,0,PRODUCTS,,,,,,,1
0,2,Primeur,2,1370,Les Fruits de la Terre BIO,thumbnail_13_.jpg,full_12__4.jpg,70,1,Primeur - Les Fruits de la Terre BIO,"<p>Jeune maraîcher passionné, Samuel Berger a ouvert sa boutique au cœur des Batignolles il y a tout juste un an. Ici la fraîcheur et le goût prennent tout leur sens avec une  sélection de fruits et légumes de saison 100% bio. Chez Les Fruits de la Terre Bio tout est cueilli chez de petits producteurs avec qui le primeur partage la même passion. Une culture biologique jusque dans la petite épicerie remplie de délicieuses confitures, des graines, de l'huile et de la farine pour votre cuisine quotidienne, des infusions bio...</p>","<p>Jeune maraîcher passionné, Samuel Berger a ouvert sa boutique au cœur des Batignolles il y a tout juste deux ans. Ici la fraîcheur et le goût prennent tout leur sens avec une  sélection de fruits et légumes de saison 100% bio. Chez Les Fruits de la Terre Bio tout est cueilli chez de petits producteurs avec qui le primeur partage la même passion. Une culture biologique jusque dans la petite épicerie remplie de délicieuses confitures, des graines, de l'huile et de la farine pour votre cuisine quotidienne, des infusions bio...</p>",1,1,,0,PRODUCTS,,,,template3,main_block_lft17,,161
0,2,Les Fruits de la Terre BIO,3,1371,Tous les fruits Bio,thumbnail-0_1_.jpg,full-0_1_.jpg,,1,Les Fruits de la Terre BIO - Tous les fruits Bio,,,1,1,,0,PRODUCTS,,,,,,,41
0,2,Les Fruits de la Terre BIO,3,1373,Tous les produits,thumbnail-0_2.jpg,full-0_2.jpg,,1,Les Fruits de la Terre BIO - Tous les produits,,,0,0,,0,PRODUCTS,,,,,,,159
0,2,Les Fruits de la Terre BIO,3,1378,Tous les légumes Bio,thumbnail-0_2_.jpg,full-0_2_.jpg,,1,Les Fruits de la Terre BIO - Tous les légumes Bio,,,1,1,,0,PRODUCTS,,,,,,,72
0,2,Les Fruits de la Terre BIO,3,1390,Epicerie Bio,thumbnail-0_3_.jpg,full-0_3_.jpg,,1,Les Fruits de la Terre BIO - Epicerie Bio,,,1,1,,0,PRODUCTS,,,,,,,46
0,2,Epicerie ,2,1429,Les Fruits de la Terre BIO,thumbnail_13_.jpg,full_12__4.jpg,70,1,Epicerie  - Les Fruits de la Terre BIO,,,0,1,,0,PRODUCTS,,,,template2,,,47
0,2,Les Fruits de la Terre BIO,3,1431,Thés & Infusions,,,,1,Les Fruits de la Terre BIO - Thés & Infusions,,,1,1,,,,,,,,,,3
0,751,Les Halles Félix Faure,3,1436,Legumes secs,thumbnail_20_.jpg,full_19_.jpg,,1,Les Halles Félix Faure - Legumes secs,,,1,1,,0,PRODUCTS,,,,,,,4
0,751,Les Halles Félix Faure,3,1437,Conserves,thumbnail_19_.jpg,full_18_.jpg,,1,Les Halles Félix Faure - Conserves,,,1,1,,0,PRODUCTS,,,,,,,7
0,751,Les Halles Félix Faure,3,1438,Fermé du 4 au 11 Février,bizi-exclamation_3.png,bizi-exclamation_4.png,,0,Les Halles Félix Faure - Fermé du 4 au 11 Février,121,,0,1,,0,PRODUCTS,,,,,,,0
0,751,Boucherie Franck Lebrec,3,1439,Fermé du 1 au 7 Avril,bizi-exclamation_5.png,bizi-exclamation_6.png,,0,Boucherie Franck Lebrec - Fermé du 1 au 7 Avril,,,0,1,,0,PRODUCTS,,,,,main_block_bfl15,,0
0,2,Les Fruits de la Terre BIO,3,1471,oui,,,,0,Les Fruits de la Terre BIO - oui,,,1,1,,,,,,,,,,0
0,2,Les Fruits de la Terre BIO,3,1473,Fruits secs,,,,1,Les Fruits de la Terre BIO - Fruits secs,,,1,1,,,,,,,,,,9
0,864,Primeur,2,1474,Incubateur de fraîcheur BIO,thumbnail_21_.jpg,full_1__4.jpg,70,1,Primeur - Incubateur de fraîcheur BIO,"<p>L’incubateur de fraîcheur c’est avant tout une histoire de famille ! David, Hugo et Marion ont ouvert leur joli commerce dans le 13ème arrondissement et ces trois passionnés vous proposent des produits frais et 100% bio. 
La culture biologique que l’on retrouve également dans la cuisine quotidienne que propose la partie restaurant. Une carte différente chaque jour avec un menu en bio cohérence avec les saisons. </p>
<p>Chez L’Incubateur de Fraîcheur vous retrouvez vos fruits et légumes frais en provenance directe des petits producteurs français.</p>",,1,1,,0,PRODUCTS,,,,template3,main_block_idf13,,349
0,864,Incubateur de fraîcheur BIO,3,1475,Tous les légumes,legume_12.jpg,legume_1_1.jpg,,1,Incubateur de fraîcheur BIO - Tous les légumes,,,1,1,,0,PRODUCTS,,,,,,,44
0,864,Incubateur de fraîcheur BIO,3,1477,Tous les produits,thumbnail_1__1.jpg,tous_36_1.jpg,,1,Incubateur de fraîcheur BIO - Tous les produits,,,0,0,,0,PRODUCTS,,,,,,,349
0,864,Incubateur de fraîcheur BIO,3,1478,Epicerie fine,aromate_1_1.jpg,aromate_2_1.jpg,,1,Incubateur de fraîcheur BIO - Epicerie fine,,,1,1,,0,PRODUCTS,,,,,,,64
0,864,Incubateur de fraîcheur BIO,3,1514,Tous les fruits,fruits_14.jpg,fruits_1_1.jpg,,1,Incubateur de fraîcheur BIO - Tous les fruits,,,1,1,,0,PRODUCTS,,,,,,,25
0,2,Marée 17,3,1522,Apéritifs,ap_ro-thumbnail-category_3.jpg,ap_ro-full-category_3.jpg,,1,Marée 17 - Apéritifs,,,1,1,,0,PRODUCTS,,,,,,,4
0,864,La Fromagerie Lasnier,3,1524,Confiture,wysiwyg/thumbnail_10_.jpg,wysiwyg/full_10_.jpg,,0,La Fromagerie Lasnier - Confiture,,,1,1,,0,PRODUCTS,,,,,,,0
0,864,La Fromagerie Lasnier,3,1526,Desserts maison,,,,0,La Fromagerie Lasnier - Desserts maison,,,1,1,,0,PRODUCTS,,,,,,,0
0,864,La Fromagerie Lasnier,3,1528,Gelée,,,,0,La Fromagerie Lasnier - Gelée,,,1,1,,0,PRODUCTS,,,,,,,0
0,864,La Fromagerie Lasnier,3,1530,Miel,thumbnail-category_16_.jpg,full-category_16_.jpg,,1,La Fromagerie Lasnier - Miel,,,1,1,,0,PRODUCTS,,,,,,,7
0,2,Boucherie des Moines,3,1538,Chips,,,,1,Boucherie des Moines - Chips,,,1,1,,,,,,,,,,2
0,1013,Fromagerie Lillo,3,1540,Tous les produits,Tous_104.jpg,Tous_105.jpg,,1,Fromagerie Lillo - Tous les produits,,,0,0,,0,PRODUCTS,,,,,,,125
0,2,Pascal Bassard Primeur,3,1542,"Paniers tout frais, Tout bon",thumbnail-category_2__3.jpg,full-category_2__3.jpg,,1,"Pascal Bassard Primeur - Paniers tout frais, Tout bon",,,1,0,,0,PRODUCTS,,,,,,,4
0,1281,Fromager,2,1546,Au Petit Fromager,thumbnail_43_1.jpg,commercant_45_1.jpg,70,1,Fromager - Au Petit Fromager,"<p>Au Petit Fromager, c’est l’histoire de deux amis, Sarah et Vincent, passionnés de bons fromages. Dans leur superbe boutique du 15ème arrondissement, ils mettent en valeur des fromages issus des fermiers et affineurs français et suisse.</p>
<p>Deux jeunes à l’expertise pointue qui vous conseillent et vous proposent des dégustations pour bien choisir votre fromage. En plus des odeurs gourmandes, vous pouvez aussi y trouver bières et vins qui accompagneront à ravir vos fromages.</p>",,1,1,,0,PRODUCTS,,,,template2,main_block_apf15,,186
