,sku,reference_interne_magasin,name,status,on_selection,unite_prix,prix_public,short_description,poids_portion,nbre_portion,price,prix_kilo_site,tax_class_id,marge_arriere,cost,image,small_image,thumbnail,image_label,small_image_label,thumbnail_label,_product_websites,store,websites,commercant,,,,produit_de_saison,,categories,Maturité (choisir une option):drop_down:1,,saisonnalite,producteur,lien_producteur,origine,labels_produits,produit_biologique,description,suggestion_utilisation,conseil_commercant,poids_par_pers,weight,notes_com,meta_title,meta_description,us_skus,re_skus,cs_skus
,LRE-CRE-030,,Yaourt aux pêches Bio,Activé,0,pièce,1.00 €,Le pot de 125g,0.125,1,1.00 €,1 €/pièce,5,0.20,0.76 €,LRE17-yaourtpeche.jpg,LRE17-yaourtpeche.jpg,LRE17-yaourtpeche.jpg,Yaourt aux pêches Bio,Yaourt aux pêches Bio,Yaourt aux pêches Bio,apdc_batignolles,"admin,batignolles",apdc_batignolles,La Récolte,Crèmerie,Yaourts & Desserts,,Oui,Primeur/La Récolte/Crèmerie,Primeur/La Récolte/Tous les produits Bio;;Primeur/La Récolte/Crèmerie/Yaourts & Desserts,,,,Ferme Durr,http://www.ferme-durr.fr,France Alsace,Direct Producteur,AB,,,,,0.125,,Yaourt aux pêches Bio - Au Pas De Courses,Yaourt aux pêches Bio - La Récolte - Le pot de 125g - ,,,
,LRE-CRE-031,,"Lait demi écrémé 1,5% MG Bio",Activé,0,pièce,2.55 €,La bouteille de 1L,1.000,1,2.55 €,2.55 €/pièce,5,0.20,1.93 €,,,,"Lait demi écrémé 1,5% MG Bio","Lait demi écrémé 1,5% MG Bio","Lait demi écrémé 1,5% MG Bio",apdc_batignolles,"admin,batignolles",apdc_batignolles,La Récolte,Crèmerie,"Beurre, Crème & Lait",,Oui,Primeur/La Récolte/Crèmerie,"Primeur/La Récolte/Tous les produits Bio;;Primeur/La Récolte/Crèmerie/Beurre, Crème & Lait",,,,,,,,AB,,,,,1.000,,"Lait demi écrémé 1,5% MG Bio - Au Pas De Courses","Lait demi écrémé 1,5% MG Bio - La Récolte - La bouteille de 1L - ",,,
,LRE-CRE-032,,Lait cru bouteille Bio,Activé,0,pièce,2.90 €,La bouteille de 1L,1.000,1,2.90 €,2.9 €/pièce,5,0.20,2.20 €,,,,Lait cru bouteille Bio,Lait cru bouteille Bio,Lait cru bouteille Bio,apdc_batignolles,"admin,batignolles",apdc_batignolles,La Récolte,Crèmerie,"Beurre, Crème & Lait",,Oui,Primeur/La Récolte/Crèmerie,"Primeur/La Récolte/Tous les produits Bio;;Primeur/La Récolte/Crèmerie/Beurre, Crème & Lait",,,,,,,,AB,,,,,1.000,,Lait cru bouteille Bio - Au Pas De Courses,Lait cru bouteille Bio - La Récolte - La bouteille de 1L - ,,,
,LRE-CRE-033,,Lait de brebis pasteurisé Bio,Activé,0,pièce,5.60 €,La bouteille de 1L,1.000,1,5.60 €,5.6 €/pièce,5,0.20,4.25 €,LRE17-laitbrebislarzac.jpg,LRE17-laitbrebislarzac.jpg,LRE17-laitbrebislarzac.jpg,Lait de brebis pasteurisé Bio,Lait de brebis pasteurisé Bio,Lait de brebis pasteurisé Bio,apdc_batignolles,"admin,batignolles",apdc_batignolles,La Récolte,Crèmerie,"Beurre, Crème & Lait",,Oui,Primeur/La Récolte/Crèmerie,"Primeur/La Récolte/Tous les produits Bio;;Primeur/La Récolte/Crèmerie/Beurre, Crème & Lait",,,,Coopérative Les Bergers du Larzac,www.bergersdularzac.fr,France Larzac,Direct Producteur,AB,,,,,1.000,,Lait de brebis pasteurisé Bio - Au Pas De Courses,Lait de brebis pasteurisé Bio - La Récolte - La bouteille de 1L - ,,,
,LRE-CRE-034,,Dessert Vanille au lait entier peu sucré Bio,Activé,0,pièce,0.85 €,Le pot de 125g,0.125,1,0.85 €,0.85 €/pièce,5,0.20,0.64 €,LRE17-dessertvanille.jpg,LRE17-dessertvanille.jpg,LRE17-dessertvanille.jpg,Dessert Vanille au lait entier peu sucré Bio,Dessert Vanille au lait entier peu sucré Bio,Dessert Vanille au lait entier peu sucré Bio,apdc_batignolles,"admin,batignolles",apdc_batignolles,La Récolte,Crèmerie,Yaourts & Desserts,,Oui,Primeur/La Récolte/Crèmerie,Primeur/La Récolte/Tous les produits Bio;;Primeur/La Récolte/Crèmerie/Yaourts & Desserts,,,,Ferme Durr,http://www.ferme-durr.fr,France Alsace,Direct Producteur,AB,,,,,0.125,,Dessert Vanille au lait entier peu sucré Bio - Au Pas De Courses,Dessert Vanille au lait entier peu sucré Bio - La Récolte - Le pot de 125g - ,,,
,LRE-CRE-035,,Dessert Noisette au lait entier peu sucré Bio,0,0,pièce,0.85 €,,,1,0.85 €,0.85 €/pièce,5,0.20,0.64 €,,,,Dessert Noisette au lait entier peu sucré Bio,Dessert Noisette au lait entier peu sucré Bio,Dessert Noisette au lait entier peu sucré Bio,apdc_batignolles,"admin,batignolles",apdc_batignolles,La Récolte,Crèmerie,Yaourts & Desserts,,Oui,Primeur/La Récolte/Crèmerie,Primeur/La Récolte/Tous les produits Bio;;Primeur/La Récolte/Crèmerie/Yaourts & Desserts,,,,,,,,AB,,,,,0.000,,Dessert Noisette au lait entier peu sucré Bio - Au Pas De Courses,Dessert Noisette au lait entier peu sucré Bio - La Récolte -  - ,,,
,LRE-CRE-036,,Dessert Chocolat au lait entier peu sucré Bio,0,0,pièce,0.85 €,,,1,0.85 €,0.85 €/pièce,5,0.20,0.64 €,,,,Dessert Chocolat au lait entier peu sucré Bio,Dessert Chocolat au lait entier peu sucré Bio,Dessert Chocolat au lait entier peu sucré Bio,apdc_batignolles,"admin,batignolles",apdc_batignolles,La Récolte,Crèmerie,Yaourts & Desserts,,Oui,Primeur/La Récolte/Crèmerie,Primeur/La Récolte/Tous les produits Bio;;Primeur/La Récolte/Crèmerie/Yaourts & Desserts,,,,,,,,AB,,,,,0.000,,Dessert Chocolat au lait entier peu sucré Bio - Au Pas De Courses,Dessert Chocolat au lait entier peu sucré Bio - La Récolte -  - ,,,
,LRE-CRE-037,,Dessert Café au lait entier peu sucré Bio,Activé,0,pièce,0.85 €,Le pot de 125g,0.125,1,0.85 €,0.85 €/pièce,5,0.20,0.64 €,LRE17-dessertcafe.jpg,LRE17-dessertcafe.jpg,LRE17-dessertcafe.jpg,Dessert Café au lait entier peu sucré Bio,Dessert Café au lait entier peu sucré Bio,Dessert Café au lait entier peu sucré Bio,apdc_batignolles,"admin,batignolles",apdc_batignolles,La Récolte,Crèmerie,Yaourts & Desserts,,Oui,Primeur/La Récolte/Crèmerie,Primeur/La Récolte/Tous les produits Bio;;Primeur/La Récolte/Crèmerie/Yaourts & Desserts,,,,Ferme Durr,http://www.ferme-durr.fr,France Alsace,Direct Producteur,AB,,,,,0.125,,Dessert Café au lait entier peu sucré Bio - Au Pas De Courses,Dessert Café au lait entier peu sucré Bio - La Récolte - Le pot de 125g - ,,,
,LRE-CRE-038,,Probiotick Framboise Bio - le pot de 125g,Activé,0,pièce,1.80 €,Le pot de 125g,0.125,1,1.80 €,1.8 €/pièce,5,0.20,1.36 €,LRE17-probiotframb125.jpg,LRE17-probiotframb125.jpg,LRE17-probiotframb125.jpg,Probiotick Framboise Bio - le pot de 125g,Probiotick Framboise Bio - le pot de 125g,Probiotick Framboise Bio - le pot de 125g,apdc_batignolles,"admin,batignolles",apdc_batignolles,La Récolte,Crèmerie,Yaourts & Desserts,,Oui,Primeur/La Récolte/Crèmerie,Primeur/La Récolte/Tous les produits Bio;;Primeur/La Récolte/Crèmerie/Yaourts & Desserts,,,,Ferme Durr,http://www.ferme-durr.fr,France Alsace,Direct Producteur,AB,"Les Probiotick de la Ferme Durr sont une spécialité laitière brevetée, onctueux laitage composé d'un assemblage de produits lactés fermentés grâce à des bactéries de la famille des probiotiques. Avec une consistance type ""Petit Suisse"", il se consomme comme les fromages frais ou les yaourts, en contribuant, par des prises régulières, à un apport massif de bactéries vivantes essentielles dans notre système digestif.",,,,0.125,,Probiotick Framboise Bio - le pot de 125g - Au Pas De Courses,"Probiotick Framboise Bio - le pot de 125g - La Récolte - Le pot de 125g - Les Probiotick de la Ferme Durr sont une spécialité laitière brevetée, onctueux laitag",,,
,LRE-CRE-039,,Probiotick Fruits Rouges Bio - le pot de 125g,Activé,0,pièce,1.80 €,Le pot de 125g,0.125,1,1.80 €,1.8 €/pièce,5,0.20,1.36 €,LRE17-probiotfruitsrouge125.jpg,LRE17-probiotfruitsrouge125.jpg,LRE17-probiotfruitsrouge125.jpg,Probiotick Fruits Rouges Bio - le pot de 125g,Probiotick Fruits Rouges Bio - le pot de 125g,Probiotick Fruits Rouges Bio - le pot de 125g,apdc_batignolles,"admin,batignolles",apdc_batignolles,La Récolte,Crèmerie,Yaourts & Desserts,,Oui,Primeur/La Récolte/Crèmerie,Primeur/La Récolte/Tous les produits Bio;;Primeur/La Récolte/Crèmerie/Yaourts & Desserts,,,,Ferme Durr,http://www.ferme-durr.fr,France Alsace,Direct Producteur,AB,"Les Probiotick de la Ferme Durr sont une spécialité laitière brevetée, onctueux laitage composé d'un assemblage de produits lactés fermentés grâce à des bactéries de la famille des probiotiques. Avec une consistance type ""Petit Suisse"", il se consomme comme les fromages frais ou les yaourts, en contribuant, par des prises régulières, à un apport massif de bactéries vivantes essentielles dans notre système digestif.",,,,0.125,,Probiotick Fruits Rouges Bio - le pot de 125g - Au Pas De Courses,"Probiotick Fruits Rouges Bio - le pot de 125g - La Récolte - Le pot de 125g - Les Probiotick de la Ferme Durr sont une spécialité laitière brevetée, onctueux la",,,
,LRE-CRE-040,,Probiotick Mûre Bio - le pot de 125g,Activé,0,pièce,1.80 €,Le pot de 125g,0.125,1,1.80 €,1.8 €/pièce,5,0.20,1.36 €,LRE17-probiotmure125.jpg,LRE17-probiotmure125.jpg,LRE17-probiotmure125.jpg,Probiotick Mûre Bio - le pot de 125g,Probiotick Mûre Bio - le pot de 125g,Probiotick Mûre Bio - le pot de 125g,apdc_batignolles,"admin,batignolles",apdc_batignolles,La Récolte,Crèmerie,Yaourts & Desserts,,Oui,Primeur/La Récolte/Crèmerie,Primeur/La Récolte/Tous les produits Bio;;Primeur/La Récolte/Crèmerie/Yaourts & Desserts,,,,Ferme Durr,http://www.ferme-durr.fr,France Alsace,Direct Producteur,AB,"Les Probiotick de la Ferme Durr sont une spécialité laitière brevetée, onctueux laitage composé d'un assemblage de produits lactés fermentés grâce à des bactéries de la famille des probiotiques. Avec une consistance type ""Petit Suisse"", il se consomme comme les fromages frais ou les yaourts, en contribuant, par des prises régulières, à un apport massif de bactéries vivantes essentielles dans notre système digestif.",,,,0.125,,Probiotick Mûre Bio - le pot de 125g - Au Pas De Courses,"Probiotick Mûre Bio - le pot de 125g - La Récolte - Le pot de 125g - Les Probiotick de la Ferme Durr sont une spécialité laitière brevetée, onctueux laitage com",,,
,LRE-CRE-041,,Probiotick Fraise Bio - le pot de 125g,Activé,0,pièce,1.80 €,Le pot de 125g,0.125,1,1.80 €,1.8 €/pièce,5,0.20,1.36 €,LRE17-probiotfraise125.jpg,LRE17-probiotfraise125.jpg,LRE17-probiotfraise125.jpg,Probiotick Fraise Bio - le pot de 125g,Probiotick Fraise Bio - le pot de 125g,Probiotick Fraise Bio - le pot de 125g,apdc_batignolles,"admin,batignolles",apdc_batignolles,La Récolte,Crèmerie,Yaourts & Desserts,,Oui,Primeur/La Récolte/Crèmerie,Primeur/La Récolte/Tous les produits Bio;;Primeur/La Récolte/Crèmerie/Yaourts & Desserts,,,,Ferme Durr,http://www.ferme-durr.fr,France Alsace,Direct Producteur,AB,"Les Probiotick de la Ferme Durr sont une spécialité laitière brevetée, onctueux laitage composé d'un assemblage de produits lactés fermentés grâce à des bactéries de la famille des probiotiques. Avec une consistance type ""Petit Suisse"", il se consomme comme les fromages frais ou les yaourts, en contribuant, par des prises régulières, à un apport massif de bactéries vivantes essentielles dans notre système digestif.",,,,0.125,,Probiotick Fraise Bio - le pot de 125g - Au Pas De Courses,"Probiotick Fraise Bio - le pot de 125g - La Récolte - Le pot de 125g - Les Probiotick de la Ferme Durr sont une spécialité laitière brevetée, onctueux laitage c",,,
,LRE-CRE-042,,Probiotick Coing Bio - le pot de 125g,Activé,0,pièce,1.80 €,Le pot de 125g,0.125,1,1.80 €,1.8 €/pièce,5,0.20,1.36 €,LRE17-probiotcoing125.jpg,LRE17-probiotcoing125.jpg,LRE17-probiotcoing125.jpg,Probiotick Coing Bio - le pot de 125g,Probiotick Coing Bio - le pot de 125g,Probiotick Coing Bio - le pot de 125g,apdc_batignolles,"admin,batignolles",apdc_batignolles,La Récolte,Crèmerie,Yaourts & Desserts,,Oui,Primeur/La Récolte/Crèmerie,Primeur/La Récolte/Tous les produits Bio;;Primeur/La Récolte/Crèmerie/Yaourts & Desserts,,,,Ferme Durr,http://www.ferme-durr.fr,France Alsace,Direct Producteur,AB,"Les Probiotick de la Ferme Durr sont une spécialité laitière brevetée, onctueux laitage composé d'un assemblage de produits lactés fermentés grâce à des bactéries de la famille des probiotiques. Avec une consistance type ""Petit Suisse"", il se consomme comme les fromages frais ou les yaourts, en contribuant, par des prises régulières, à un apport massif de bactéries vivantes essentielles dans notre système digestif.",,,,0.125,,Probiotick Coing Bio - le pot de 125g - Au Pas De Courses,"Probiotick Coing Bio - le pot de 125g - La Récolte - Le pot de 125g - Les Probiotick de la Ferme Durr sont une spécialité laitière brevetée, onctueux laitage co",,,
,LRE-CRE-043,,Probiotick Pêche Bio - le pot de 125g,Activé,0,pièce,1.80 €,Le pot de 125g,0.125,1,1.80 €,1.8 €/pièce,5,0.20,1.36 €,LRE17-probiotpeche125.jpg,LRE17-probiotpeche125.jpg,LRE17-probiotpeche125.jpg,Probiotick Pêche Bio - le pot de 125g,Probiotick Pêche Bio - le pot de 125g,Probiotick Pêche Bio - le pot de 125g,apdc_batignolles,"admin,batignolles",apdc_batignolles,La Récolte,Crèmerie,Yaourts & Desserts,,Oui,Primeur/La Récolte/Crèmerie,Primeur/La Récolte/Tous les produits Bio;;Primeur/La Récolte/Crèmerie/Yaourts & Desserts,,,,Ferme Durr,http://www.ferme-durr.fr,France Alsace,Direct Producteur,AB,"Les Probiotick de la Ferme Durr sont une spécialité laitière brevetée, onctueux laitage composé d'un assemblage de produits lactés fermentés grâce à des bactéries de la famille des probiotiques. Avec une consistance type ""Petit Suisse"", il se consomme comme les fromages frais ou les yaourts, en contribuant, par des prises régulières, à un apport massif de bactéries vivantes essentielles dans notre système digestif.",,,,0.125,,Probiotick Pêche Bio - le pot de 125g - Au Pas De Courses,"Probiotick Pêche Bio - le pot de 125g - La Récolte - Le pot de 125g - Les Probiotick de la Ferme Durr sont une spécialité laitière brevetée, onctueux laitage co",,,
,LRE-CRE-044,,Probiotick Myrtille Bio - le pot de 125g,Activé,0,pièce,1.80 €,Le pot de 125g,0.125,1,1.80 €,1.8 €/pièce,5,0.20,1.36 €,LRE17-probiotmyrti125.jpg,LRE17-probiotmyrti125.jpg,LRE17-probiotmyrti125.jpg,Probiotick Myrtille Bio - le pot de 125g,Probiotick Myrtille Bio - le pot de 125g,Probiotick Myrtille Bio - le pot de 125g,apdc_batignolles,"admin,batignolles",apdc_batignolles,La Récolte,Crèmerie,Yaourts & Desserts,,Oui,Primeur/La Récolte/Crèmerie,Primeur/La Récolte/Tous les produits Bio;;Primeur/La Récolte/Crèmerie/Yaourts & Desserts,,,,Ferme Durr,http://www.ferme-durr.fr,France Alsace,Direct Producteur,AB,"Les Probiotick de la Ferme Durr sont une spécialité laitière brevetée, onctueux laitage composé d'un assemblage de produits lactés fermentés grâce à des bactéries de la famille des probiotiques. Avec une consistance type ""Petit Suisse"", il se consomme comme les fromages frais ou les yaourts, en contribuant, par des prises régulières, à un apport massif de bactéries vivantes essentielles dans notre système digestif.",,,,0.125,,Probiotick Myrtille Bio - le pot de 125g - Au Pas De Courses,"Probiotick Myrtille Bio - le pot de 125g - La Récolte - Le pot de 125g - Les Probiotick de la Ferme Durr sont une spécialité laitière brevetée, onctueux laitage",,,
,LRE-CRE-045,,Yaourt au lait écrémé 0% MG Bio - le pot de 800g,Activé,0,pièce,4.00 €,Le pot de 800g,0.800,1,4.00 €,4 €/pièce,5,0.20,3.03 €,LRE17-yaourtsaunecrem800.jpg,LRE17-yaourtsaunecrem800.jpg,LRE17-yaourtsaunecrem800.jpg,Yaourt au lait écrémé 0% MG Bio - le pot de 800g,Yaourt au lait écrémé 0% MG Bio - le pot de 800g,Yaourt au lait écrémé 0% MG Bio - le pot de 800g,apdc_batignolles,"admin,batignolles",apdc_batignolles,La Récolte,Crèmerie,Yaourts & Desserts,,Oui,Primeur/La Récolte/Crèmerie,Primeur/La Récolte/Tous les produits Bio;;Primeur/La Récolte/Crèmerie/Yaourts & Desserts,,,,,,,,AB,,,,,0.800,,Yaourt au lait écrémé 0% MG Bio - le pot de 800g - Au Pas De Courses,Yaourt au lait écrémé 0% MG Bio - le pot de 800g - La Récolte - Le pot de 800g - ,,,
,LRE-CRE-046,,"Yaourt nature au lait cru 3,5% MG Bio - le pot de 800g",Activé,0,pièce,4.20 €,Le pot de 800g,0.800,1,4.20 €,4.2 €/pièce,5,0.20,3.18 €,LRE17-yaourtlaitcru8002.jpg,LRE17-yaourtlaitcru8002.jpg,LRE17-yaourtlaitcru8002.jpg,"Yaourt nature au lait cru 3,5% MG Bio - le pot de 800g","Yaourt nature au lait cru 3,5% MG Bio - le pot de 800g","Yaourt nature au lait cru 3,5% MG Bio - le pot de 800g",apdc_batignolles,"admin,batignolles",apdc_batignolles,La Récolte,Crèmerie,Yaourts & Desserts,,Oui,Primeur/La Récolte/Crèmerie,Primeur/La Récolte/Tous les produits Bio;;Primeur/La Récolte/Crèmerie/Yaourts & Desserts,,,,,,,,AB,,,,,0.800,,"Yaourt nature au lait cru 3,5% MG Bio - le pot de 800g - Au Pas De Courses","Yaourt nature au lait cru 3,5% MG Bio - le pot de 800g - La Récolte - Le pot de 800g - ",,,
,LRE-CRE-047,,"Yaourt nature au lait demi écrémé 1,5% MG Bio - le pot de 800g",Activé,0,pièce,4.00 €,Le pot de 800g,0.800,1,4.00 €,4 €/pièce,5,0.20,3.03 €,LRE17-yaourtlaitcru800.jpg,LRE17-yaourtlaitcru800.jpg,LRE17-yaourtlaitcru800.jpg,"Yaourt nature au lait demi écrémé 1,5% MG Bio - le pot de 800g","Yaourt nature au lait demi écrémé 1,5% MG Bio - le pot de 800g","Yaourt nature au lait demi écrémé 1,5% MG Bio - le pot de 800g",apdc_batignolles,"admin,batignolles",apdc_batignolles,La Récolte,Crèmerie,Yaourts & Desserts,,Oui,Primeur/La Récolte/Crèmerie,Primeur/La Récolte/Tous les produits Bio;;Primeur/La Récolte/Crèmerie/Yaourts & Desserts,,,,,,,,AB,,,,,0.800,,"Yaourt nature au lait demi écrémé 1,5% MG Bio - le pot de 800g - Au Pas De Courses","Yaourt nature au lait demi écrémé 1,5% MG Bio - le pot de 800g - La Récolte - Le pot de 800g - ",,,
,LRE-CRE-048,,"Yaourt de brebis 5,5% MG Bio - pot de 800g",Activé,0,pièce,9.70 €,Le pot de 800g,0.800,1,9.70 €,9.7 €/pièce,5,0.20,7.36 €,LRE17-yaourtbrebis800.jpg,LRE17-yaourtbrebis800.jpg,LRE17-yaourtbrebis800.jpg,"Yaourt de brebis 5,5% MG Bio - pot de 800g","Yaourt de brebis 5,5% MG Bio - pot de 800g","Yaourt de brebis 5,5% MG Bio - pot de 800g",apdc_batignolles,"admin,batignolles",apdc_batignolles,La Récolte,Crèmerie,Yaourts & Desserts,,Oui,Primeur/La Récolte/Crèmerie,Primeur/La Récolte/Tous les produits Bio;;Primeur/La Récolte/Crèmerie/Yaourts & Desserts,,,,Fromagerie de Saunière,http://www.fromageriedesauniere.fr/,France Bourgogne,Direct Producteur,AB,"Le yaourt de brebis bio de la fromagerie de Saunière contient 5,5% de matière grasse.",,,,0.800,,"Yaourt de brebis 5,5% MG Bio - pot de 800g - Au Pas De Courses","Yaourt de brebis 5,5% MG Bio - pot de 800g - La Récolte - Le pot de 800g - Le yaourt de brebis bio de la fromagerie de Saunière contient 5,5% de matière grasse.",,,
,LRE-CRE-049,,Lait caillé cru de brebis 5% MG Bio - pot de 400g,Activé,0,pièce,5.40 €,Le pot de 400g,0.400,1,5.40 €,5.4 €/pièce,5,0.20,4.09 €,LRE17-laicillecrusun.jpg,LRE17-laicillecrusun.jpg,LRE17-laicillecrusun.jpg,Lait caillé cru de brebis 5% MG Bio - pot de 400g,Lait caillé cru de brebis 5% MG Bio - pot de 400g,Lait caillé cru de brebis 5% MG Bio - pot de 400g,apdc_batignolles,"admin,batignolles",apdc_batignolles,La Récolte,Crèmerie,Yaourts & Desserts,,Oui,Primeur/La Récolte/Crèmerie,Primeur/La Récolte/Tous les produits Bio;;Primeur/La Récolte/Crèmerie/Yaourts & Desserts,,,,Fromagerie de Saunière,http://www.fromageriedesauniere.fr/,France Bourgogne,Direct Producteur,AB,Le lait caillé cru de brebis bio contient 5% de matière grasse.,,,,0.400,,Lait caillé cru de brebis 5% MG Bio - pot de 400g - Au Pas De Courses,Lait caillé cru de brebis 5% MG Bio - pot de 400g - La Récolte - Le pot de 400g - Le lait caillé cru de brebis bio contient 5% de matière grasse.,,,
,LRE-CRE-050,,"Yaourt de chèvre 3,5% MG Bio  - pot de 400g",Activé,0,pièce,4.85 €,Le pot de 400g,0.400,1,4.85 €,4.85 €/pièce,5,0.20,3.68 €,LRE17-yaourtchevre400.jpg,LRE17-yaourtchevre400.jpg,LRE17-yaourtchevre400.jpg,"Yaourt de chèvre 3,5% MG Bio  - pot de 400g","Yaourt de chèvre 3,5% MG Bio  - pot de 400g","Yaourt de chèvre 3,5% MG Bio  - pot de 400g",apdc_batignolles,"admin,batignolles",apdc_batignolles,La Récolte,Crèmerie,Yaourts & Desserts,,Oui,Primeur/La Récolte/Crèmerie,Primeur/La Récolte/Tous les produits Bio;;Primeur/La Récolte/Crèmerie/Yaourts & Desserts,,,,Fromagerie de Saunière,http://www.fromageriedesauniere.fr/,France Bourgogne,Direct Producteur,AB,"Le yaourt de chèvre bio de la fromage de Saunière contient 3,5% de matière grasse.",,,,0.400,,"Yaourt de chèvre 3,5% MG Bio  - pot de 400g - Au Pas De Courses","Yaourt de chèvre 3,5% MG Bio  - pot de 400g - La Récolte - Le pot de 400g - Le yaourt de chèvre bio de la fromage de Saunière contient 3,5% de matière grasse.",,,
,LRE-CRE-051,,Fromage fais blanc battu 0% MG Bio,Activé,0,pièce,3.30 €,Le pot de 500g,0.500,1,3.30 €,3.3 €/pièce,5,0.20,2.50 €,LRE17-fromagefarisblanc500.jpg,LRE17-fromagefarisblanc500.jpg,LRE17-fromagefarisblanc500.jpg,Fromage fais blanc battu 0% MG Bio,Fromage fais blanc battu 0% MG Bio,Fromage fais blanc battu 0% MG Bio,apdc_batignolles,"admin,batignolles",apdc_batignolles,La Récolte,Crèmerie,Yaourts & Desserts,,Oui,Primeur/La Récolte/Crèmerie,Primeur/La Récolte/Tous les produits Bio;;Primeur/La Récolte/Crèmerie/Yaourts & Desserts,,,,Fromagerie de Saunière,http://www.fromageriedesauniere.fr/,France Bourgogne,Direct Producteur,AB,Le fromage frais blanc battu de la fromagerie de Saunière contient 0% de matière grasse.,,,,0.500,,Fromage fais blanc battu 0% MG Bio - Au Pas De Courses,Fromage fais blanc battu 0% MG Bio - La Récolte - Le pot de 500g - Le fromage frais blanc battu de la fromagerie de Saunière contient 0% de matière grasse.,,,
,LRE-CRE-052,,Fromage frais moulé 4% MG Bio,Activé,0,pièce,3.30 €,Le pot de 500g,0.500,1,3.30 €,3.3 €/pièce,5,0.20,2.50 €,LRE17-fromfraismoule500.jpg,LRE17-fromfraismoule500.jpg,LRE17-fromfraismoule500.jpg,Fromage frais moulé 4% MG Bio,Fromage frais moulé 4% MG Bio,Fromage frais moulé 4% MG Bio,apdc_batignolles,"admin,batignolles",apdc_batignolles,La Récolte,Crèmerie,Yaourts & Desserts,,Oui,Primeur/La Récolte/Crèmerie,Primeur/La Récolte/Tous les produits Bio;;Primeur/La Récolte/Crèmerie/Yaourts & Desserts,,,,Fromagerie de Saunière,http://www.fromageriedesauniere.fr/,France Bourgogne,Direct Producteur,AB,Le fromage frais moulé bio contient 4% de matière grasse,,,,0.500,,Fromage frais moulé 4% MG Bio - Au Pas De Courses,Fromage frais moulé 4% MG Bio - La Récolte - Le pot de 500g - Le fromage frais moulé bio contient 4% de matière grasse,,,
,LRE-CRE-053,,Fromage blanc lait écrémé Bio,0,0,pièce,3.30 €,,,1,3.30 €,3.3 €/pièce,5,0.20,2.50 €,,,,Fromage blanc lait écrémé Bio,Fromage blanc lait écrémé Bio,Fromage blanc lait écrémé Bio,apdc_batignolles,"admin,batignolles",apdc_batignolles,La Récolte,Crèmerie,Yaourts & Desserts,,Oui,Primeur/La Récolte/Crèmerie,Primeur/La Récolte/Tous les produits Bio;;Primeur/La Récolte/Crèmerie/Yaourts & Desserts,,,,,,,,AB,,,,,0.000,,Fromage blanc lait écrémé Bio - Au Pas De Courses,Fromage blanc lait écrémé Bio - La Récolte -  - ,,,
,LRE-CRE-054,,Fromage blanc lait Entier 9% MG Bio,Activé,0,pièce,3.30 €,Le pot de 500g,0.500,1,3.30 €,3.3 €/pièce,5,0.20,2.50 €,LRE17-fromageblancentier.jpg,LRE17-fromageblancentier.jpg,LRE17-fromageblancentier.jpg,Fromage blanc lait Entier 9% MG Bio,Fromage blanc lait Entier 9% MG Bio,Fromage blanc lait Entier 9% MG Bio,apdc_batignolles,"admin,batignolles",apdc_batignolles,La Récolte,,,,Oui,Primeur/La Récolte/,Primeur/La Récolte/Tous les produits Bio;;Primeur/La Récolte/,,,,Fromagerie de Saunière,http://www.fromageriedesauniere.fr/,France Bourgogne,Direct Producteur,AB,Le fromage blanc entier contient 9% de matière grasse.,,,,0.500,,Fromage blanc lait Entier 9% MG Bio - Au Pas De Courses,Fromage blanc lait Entier 9% MG Bio - La Récolte - Le pot de 500g - Le fromage blanc entier contient 9% de matière grasse.,,,
,LRE-EPI-002,,Vinaigre de cidre aux griottes,Activé,0,pièce,4.50 €,La bouteille de 25 cl,0.250,1,4.50 €,4.5 €/pièce,5,0.20,3.41 €,LRE17-vincidgriotte.jpg,LRE17-vincidgriotte.jpg,LRE17-vincidgriotte.jpg,Vinaigre de cidre aux griottes,Vinaigre de cidre aux griottes,Vinaigre de cidre aux griottes,apdc_batignolles,"admin,batignolles",apdc_batignolles,La Récolte,"Huiles, Vinaigres & Condiments",,,Oui,"Primeur/La Récolte/Huiles, Vinaigres & Condiments","Primeur/La Récolte/Tous les produits Bio;;Primeur/La Récolte/Huiles, Vinaigres & Condiments",,,,,,,,AB,,,,,0.250,,Vinaigre de cidre aux griottes - Au Pas De Courses,Vinaigre de cidre aux griottes - La Récolte - La bouteille de 25 cl - ,,,
,LRE-EPI-003,,Vinaigre de cidre à l'échalotte,Activé,0,pièce,4.50 €,La bouteille de 25 cl,0.250,1,4.50 €,4.5 €/pièce,5,0.20,3.41 €,LRE17-vincidechal.jpg,LRE17-vincidechal.jpg,LRE17-vincidechal.jpg,Vinaigre de cidre à l'échalotte,Vinaigre de cidre à l'échalotte,Vinaigre de cidre à l'échalotte,apdc_batignolles,"admin,batignolles",apdc_batignolles,La Récolte,"Huiles, Vinaigres & Condiments",,,Oui,"Primeur/La Récolte/Huiles, Vinaigres & Condiments","Primeur/La Récolte/Tous les produits Bio;;Primeur/La Récolte/Huiles, Vinaigres & Condiments",,,,,,,,AB,,,,,0.250,,Vinaigre de cidre à l'échalotte - Au Pas De Courses,Vinaigre de cidre à l'échalotte - La Récolte - La bouteille de 25 cl - ,,,
